disease,gene,score
57.0,2591.0,0.18
57.0,777.0,0.12
57.0,6996.0,0.14
57.0,7647.0,0.48
57.0,6434.0,0.12
57.0,4390.0,0.22
57.0,2535.0,0.18
57.0,8450.0,0.26
57.0,7306.0,0.12
57.0,5817.0,0.18
57.0,8372.0,0.1
57.0,1104.0,0.2
57.0,6424.0,0.12
57.0,7784.0,0.38
57.0,5571.0,0.28
57.0,5136.0,0.16
57.0,7765.0,0.3
57.0,6173.0,0.46
57.0,7335.0,0.32
57.0,7334.0,0.4
57.0,3585.0,0.24
57.0,4236.0,0.1
57.0,4275.0,0.14
57.0,538.0,0.14
57.0,6008.0,0.1
57.0,4756.0,0.16
57.0,8018.0,0.34
57.0,3830.0,0.22
57.0,2649.0,0.12
57.0,6845.0,0.1
57.0,2556.0,0.2
57.0,2596.0,0.2
57.0,1077.0,0.18
57.0,6416.0,0.12
57.0,6013.0,0.1
57.0,1759.0,0.32
57.0,2886.0,0.16
57.0,4421.0,0.12
57.0,7906.0,0.18
57.0,7764.0,0.1
57.0,5505.0,0.16
57.0,4437.0,0.28
57.0,795.0,0.28
57.0,6722.0,0.18
57.0,300.0,0.28
57.0,585.0,0.12
57.0,4667.0,0.4
57.0,8524.0,0.16
57.0,5853.0,0.16
57.0,3149.0,0.16
57.0,8684.0,0.12
57.0,6558.0,0.2
57.0,5752.0,0.16
57.0,2469.0,0.1
57.0,2810.0,0.14
57.0,645.0,0.12
57.0,8271.0,0.34
57.0,6372.0,0.66
57.0,7332.0,0.12
57.0,4794.0,0.18
57.0,1256.0,0.18
57.0,1650.0,0.24
57.0,3605.0,0.2
57.0,1768.0,0.32
57.0,4763.0,0.22
57.0,4333.0,0.12
57.0,1743.0,0.3
57.0,7015.0,0.12
57.0,630.0,0.38
57.0,738.0,0.22
57.0,3252.0,0.14
57.0,3482.0,0.24
57.0,8096.0,0.16
57.0,4984.0,0.2
57.0,6763.0,0.32
57.0,7190.0,0.2
57.0,345.0,0.1
57.0,3603.0,0.16
57.0,8245.0,0.1
57.0,6446.0,0.1
57.0,5982.0,0.1
57.0,1218.0,0.12
57.0,4088.0,0.16
57.0,3435.0,0.14
57.0,1360.0,0.14
57.0,5274.0,0.34
57.0,3782.0,0.16
57.0,9001.0,0.16
57.0,8182.0,0.1
57.0,3303.0,0.3
57.0,1634.0,0.18
57.0,3900.0,0.16
57.0,2576.0,0.22
57.0,523.0,0.2
57.0,3679.0,0.24
57.0,3162.0,0.52
57.0,7386.0,0.14
57.0,7843.0,0.16
57.0,3895.0,0.22
57.0,2305.0,0.2
57.0,6626.0,0.28
57.0,2733.0,0.12
57.0,176.0,0.2
57.0,2037.0,0.36
57.0,8132.0,0.3
57.0,2260.0,0.6
57.0,3054.0,0.34
57.0,967.0,0.3
57.0,2514.0,0.1
57.0,2974.0,0.26
57.0,5009.0,0.26
57.0,5994.0,0.2
57.0,6842.0,0.22
57.0,2082.0,0.12
57.0,7762.0,0.16
57.0,4497.0,0.26
220.0,2193.0,0.5
220.0,4944.0,0.44
220.0,3371.0,0.24
220.0,3438.0,0.18
220.0,6472.0,0.1
220.0,7781.0,0.14
220.0,5869.0,0.12
220.0,2641.0,0.62
220.0,7186.0,0.24
220.0,3029.0,0.14
220.0,4041.0,0.1
220.0,2428.0,0.16
220.0,5451.0,0.24
220.0,4325.0,0.3
220.0,6273.0,0.36
220.0,8247.0,0.22
220.0,8652.0,0.22
220.0,8020.0,0.16
220.0,4983.0,0.16
220.0,5120.0,0.1
220.0,2008.0,0.26
220.0,5416.0,0.28
220.0,2398.0,0.36
220.0,5363.0,0.28
220.0,8045.0,0.34
220.0,5397.0,0.22
220.0,3009.0,0.32
220.0,3466.0,0.24
220.0,1614.0,0.14
220.0,2973.0,0.1
220.0,8294.0,0.12
220.0,2682.0,0.3
220.0,6939.0,0.28
220.0,2716.0,0.16
220.0,1200.0,0.12
220.0,497.0,0.12
220.0,4292.0,0.16
220.0,702.0,0.12
220.0,6061.0,0.12
220.0,531.0,0.1
220.0,2342.0,0.22
220.0,8412.0,0.12
220.0,6301.0,0.1
220.0,3837.0,0.34
220.0,5200.0,0.16
220.0,4072.0,0.2
220.0,676.0,0.26
220.0,948.0,0.1
220.0,7796.0,0.26
220.0,2865.0,0.24
220.0,4585.0,0.34
220.0,7866.0,0.14
220.0,6178.0,0.2
220.0,148.0,0.36
220.0,804.0,0.26
220.0,6976.0,0.24
220.0,8430.0,0.22
220.0,9062.0,0.16
220.0,2228.0,0.14
220.0,7846.0,0.2
220.0,4594.0,0.22
220.0,7940.0,0.14
220.0,4228.0,0.22
220.0,2319.0,0.14
220.0,9224.0,0.12
220.0,4286.0,0.12
220.0,6900.0,0.12
220.0,7275.0,0.14
220.0,3111.0,0.12
220.0,6641.0,0.18
220.0,7991.0,0.16
220.0,6319.0,0.16
220.0,9026.0,0.18
220.0,1549.0,0.26
220.0,2549.0,0.28
220.0,3856.0,0.2
220.0,414.0,0.48
220.0,2132.0,0.1
220.0,2624.0,0.18
220.0,9100.0,0.24
220.0,6500.0,0.18
220.0,6150.0,0.16
220.0,7723.0,0.22
220.0,2181.0,0.1
220.0,769.0,0.3
220.0,7243.0,0.38
220.0,2543.0,0.12
220.0,6280.0,0.18
220.0,4964.0,0.14
220.0,8509.0,0.14
220.0,3137.0,0.3
220.0,849.0,0.12
220.0,5971.0,0.1
220.0,877.0,0.12
220.0,4420.0,0.18
220.0,853.0,0.18
220.0,7531.0,0.16
220.0,6460.0,0.16
220.0,5540.0,0.18
220.0,623.0,0.3
220.0,4335.0,0.16
220.0,8315.0,0.12
220.0,7937.0,0.1
220.0,7850.0,0.16
220.0,3449.0,0.14
220.0,7413.0,0.14
220.0,3514.0,0.12
220.0,2849.0,0.28
220.0,572.0,0.2
220.0,7659.0,0.1
220.0,7975.0,0.12
220.0,8680.0,0.16
220.0,1871.0,0.16
220.0,5385.0,0.16
220.0,6705.0,0.24
220.0,6893.0,0.12
220.0,5690.0,0.16
220.0,8392.0,0.24
220.0,4023.0,0.32
220.0,105.0,0.12
220.0,7672.0,0.2
220.0,7828.0,0.2
220.0,8131.0,0.2
220.0,313.0,0.2
220.0,5333.0,0.12
220.0,4028.0,0.14
220.0,8713.0,0.16
220.0,1680.0,0.16
220.0,6476.0,0.22
220.0,5628.0,0.12
220.0,5875.0,0.24
220.0,897.0,0.16
220.0,3711.0,0.1
220.0,1790.0,0.16
220.0,5319.0,0.32
220.0,8621.0,0.16
220.0,8747.0,0.16
220.0,6390.0,0.18
220.0,5896.0,0.12
220.0,8912.0,0.2
220.0,3988.0,0.28
220.0,7619.0,0.12
220.0,2226.0,0.24
220.0,2217.0,0.18
220.0,7424.0,0.34
220.0,5018.0,0.26
220.0,7550.0,0.44
220.0,7497.0,0.24
220.0,2735.0,0.24
220.0,8194.0,0.1
220.0,2748.0,0.42
220.0,7135.0,0.36
220.0,4451.0,0.1
220.0,8503.0,0.14
220.0,5680.0,0.14
220.0,6047.0,0.22
220.0,8202.0,0.1
220.0,8477.0,0.26
220.0,9032.0,0.22
220.0,6187.0,0.14
220.0,8480.0,0.14
220.0,614.0,0.12
220.0,1621.0,0.28
220.0,5611.0,0.34
220.0,7869.0,0.14
220.0,7566.0,0.16
220.0,1962.0,0.16
220.0,6771.0,0.1
220.0,1215.0,0.22
220.0,8026.0,0.1
220.0,237.0,0.14
220.0,8712.0,0.28
220.0,6688.0,0.16
220.0,8565.0,0.16
220.0,7126.0,0.2
220.0,2535.0,0.24
220.0,2433.0,0.14
220.0,2092.0,0.16
220.0,1345.0,0.16
220.0,622.0,0.16
220.0,7784.0,0.4
220.0,3982.0,0.14
220.0,7934.0,0.26
220.0,538.0,0.12
220.0,6155.0,0.12
220.0,8018.0,0.12
220.0,7322.0,0.18
220.0,193.0,0.12
220.0,3830.0,0.14
220.0,7676.0,0.14
220.0,4581.0,0.16
220.0,8603.0,0.12
220.0,2288.0,0.18
220.0,1494.0,0.12
220.0,4182.0,0.2
220.0,4437.0,0.24
220.0,256.0,0.24
220.0,6518.0,0.14
220.0,389.0,0.26
220.0,8374.0,0.12
220.0,7585.0,0.22
220.0,8271.0,0.26
220.0,4794.0,0.18
220.0,2719.0,0.14
220.0,4550.0,0.14
220.0,9202.0,0.18
220.0,8399.0,0.24
220.0,8702.0,0.1
220.0,8655.0,0.18
220.0,339.0,0.14
220.0,360.0,0.12
220.0,4340.0,0.1
220.0,9080.0,0.22
220.0,2667.0,0.3
220.0,5206.0,0.12
220.0,523.0,0.12
220.0,3162.0,0.4
220.0,3895.0,0.1
220.0,6353.0,0.18
220.0,6669.0,0.14
220.0,1426.0,0.2
220.0,1168.0,0.28
220.0,2037.0,0.4
220.0,5957.0,0.14
220.0,4381.0,0.18
220.0,3054.0,0.2
220.0,1097.0,0.14
220.0,2225.0,0.3
220.0,2974.0,0.18
220.0,3819.0,0.22
220.0,3464.0,0.12
220.0,8859.0,0.1
220.0,6140.0,0.12
134.0,2193.0,0.3
134.0,4944.0,0.58
134.0,4261.0,0.12
134.0,7915.0,0.12
134.0,5146.0,0.16
134.0,5869.0,0.14
134.0,7186.0,0.3
134.0,3029.0,0.26
134.0,2428.0,0.22
134.0,8382.0,0.12
134.0,979.0,0.12
134.0,4325.0,0.28
134.0,6273.0,0.26
134.0,5141.0,0.18
134.0,8247.0,0.3
134.0,2008.0,0.26
134.0,4099.0,0.12
134.0,5416.0,0.4
134.0,8991.0,0.2
134.0,3224.0,0.12
134.0,2398.0,0.48
134.0,5363.0,0.2
134.0,8045.0,0.24
134.0,3009.0,0.56
134.0,6211.0,0.34
134.0,537.0,0.38
134.0,3896.0,0.12
134.0,3466.0,0.28
134.0,1614.0,0.2
134.0,3317.0,0.18
134.0,2609.0,0.18
134.0,2631.0,0.28
134.0,7211.0,0.16
134.0,497.0,0.26
134.0,661.0,0.16
134.0,4292.0,0.24
134.0,678.0,0.22
134.0,5312.0,0.34
134.0,531.0,0.16
134.0,5181.0,0.16
134.0,2342.0,0.12
134.0,6301.0,0.16
134.0,153.0,0.1
134.0,676.0,0.3
134.0,7967.0,0.12
134.0,7796.0,0.36
134.0,1848.0,0.1
134.0,5601.0,0.14
134.0,4448.0,0.14
134.0,2801.0,0.24
134.0,7866.0,0.22
134.0,6178.0,0.3
134.0,9203.0,0.18
134.0,3334.0,0.12
134.0,1757.0,0.18
134.0,6976.0,0.22
134.0,8430.0,0.28
134.0,2038.0,0.3
134.0,2228.0,0.18
134.0,4857.0,0.12
134.0,7914.0,0.18
134.0,2619.0,0.22
134.0,9224.0,0.2
134.0,2247.0,0.2
134.0,3547.0,0.18
134.0,6900.0,0.44
134.0,8906.0,0.18
134.0,7290.0,0.14
134.0,7254.0,0.18
134.0,8685.0,0.14
134.0,1252.0,0.1
134.0,6319.0,0.12
134.0,301.0,0.12
134.0,3856.0,0.34
134.0,414.0,0.52
134.0,2132.0,0.12
134.0,5761.0,0.16
134.0,7723.0,0.2
134.0,2181.0,0.16
134.0,769.0,0.24
134.0,1922.0,0.18
134.0,6876.0,0.28
134.0,7311.0,0.12
134.0,4964.0,0.3
134.0,3678.0,0.24
134.0,5971.0,0.1
134.0,6075.0,0.22
134.0,6847.0,0.12
134.0,3755.0,0.2
134.0,877.0,0.28
134.0,3318.0,0.16
134.0,241.0,0.1
134.0,6376.0,0.12
134.0,7918.0,0.14
134.0,4495.0,0.1
134.0,6465.0,0.1
134.0,7516.0,0.12
134.0,6752.0,0.16
134.0,623.0,0.4
134.0,5719.0,0.1
134.0,4335.0,0.28
134.0,8043.0,0.34
134.0,4383.0,0.28
134.0,6268.0,0.16
134.0,7263.0,0.24
134.0,5795.0,0.12
134.0,3449.0,0.12
134.0,5490.0,0.12
134.0,2901.0,0.24
134.0,5840.0,0.14
134.0,2920.0,0.16
134.0,8411.0,0.14
134.0,471.0,0.12
134.0,1462.0,0.26
134.0,8680.0,0.1
134.0,8516.0,0.2
134.0,1001.0,0.12
134.0,5724.0,0.26
134.0,7270.0,0.16
134.0,2397.0,0.18
134.0,4375.0,0.12
134.0,36.0,0.14
134.0,7082.0,0.5
134.0,1444.0,0.18
134.0,2318.0,0.18
134.0,1094.0,0.1
134.0,4028.0,0.36
134.0,2168.0,0.18
134.0,3615.0,0.12
134.0,541.0,0.22
134.0,5977.0,0.34
134.0,1712.0,0.12
134.0,1123.0,0.16
134.0,9130.0,0.14
134.0,6661.0,0.12
134.0,6476.0,0.3
134.0,4739.0,0.32
134.0,5392.0,0.1
134.0,8698.0,0.1
134.0,6005.0,0.42
134.0,3711.0,0.18
134.0,8616.0,0.14
134.0,895.0,0.1
134.0,7269.0,0.34
134.0,8754.0,0.1
134.0,3988.0,0.16
134.0,1431.0,0.3
134.0,2226.0,0.32
134.0,2217.0,0.22
134.0,2380.0,0.12
134.0,7424.0,0.26
134.0,5343.0,0.22
134.0,2362.0,0.12
134.0,6662.0,0.28
134.0,3752.0,0.5
134.0,476.0,0.12
134.0,450.0,0.16
134.0,2735.0,0.12
134.0,7661.0,0.18
134.0,347.0,0.16
134.0,7135.0,0.14
134.0,4451.0,0.18
134.0,2113.0,0.16
134.0,1665.0,0.12
134.0,6943.0,0.18
134.0,6047.0,0.28
134.0,4925.0,0.24
134.0,9011.0,0.26
134.0,6171.0,0.26
134.0,8480.0,0.22
134.0,6440.0,0.3
134.0,614.0,0.12
134.0,406.0,0.16
134.0,5611.0,0.24
134.0,1935.0,0.18
134.0,7566.0,0.18
134.0,1962.0,0.14
134.0,6215.0,0.22
134.0,6688.0,0.22
134.0,1617.0,0.18
134.0,96.0,0.14
134.0,6996.0,0.3
134.0,8565.0,0.2
134.0,6434.0,0.14
134.0,8795.0,0.24
134.0,7126.0,0.18
134.0,4714.0,0.34
134.0,4945.0,0.2
134.0,3738.0,0.2
134.0,239.0,0.14
134.0,7784.0,0.38
134.0,8346.0,0.16
134.0,7934.0,0.22
134.0,2947.0,0.12
134.0,6706.0,0.14
134.0,7334.0,0.1
134.0,8695.0,0.12
134.0,1683.0,0.18
134.0,6220.0,0.16
134.0,5656.0,0.18
134.0,785.0,0.16
134.0,8018.0,0.22
134.0,3830.0,0.32
134.0,1432.0,0.1
134.0,1541.0,0.12
134.0,4437.0,0.34
134.0,300.0,0.1
134.0,2151.0,0.34
134.0,9123.0,0.12
134.0,9035.0,0.12
134.0,5752.0,0.12
134.0,8374.0,0.14
134.0,6676.0,0.18
134.0,3969.0,0.16
134.0,645.0,0.1
134.0,2652.0,0.12
134.0,4794.0,0.12
134.0,1748.0,0.12
134.0,1256.0,0.14
134.0,5342.0,0.16
134.0,5976.0,0.1
134.0,9088.0,0.22
134.0,8702.0,0.18
134.0,3923.0,0.12
134.0,526.0,0.14
134.0,2742.0,0.14
134.0,5441.0,0.24
134.0,8987.0,0.1
134.0,6323.0,0.26
134.0,7415.0,0.26
134.0,3162.0,0.5
134.0,1414.0,0.16
134.0,3895.0,0.22
134.0,7169.0,0.26
134.0,2305.0,0.2
134.0,1426.0,0.16
134.0,4453.0,0.12
134.0,2768.0,0.24
134.0,1205.0,0.3
134.0,4522.0,0.14
134.0,2037.0,0.56
134.0,354.0,0.26
134.0,3054.0,0.16
134.0,6800.0,0.36
134.0,4516.0,0.16
134.0,7684.0,0.12
134.0,2974.0,0.16
134.0,3819.0,0.18
134.0,1789.0,0.12
134.0,5009.0,0.24
134.0,7901.0,0.24
134.0,8859.0,0.16
115.0,2193.0,0.26
115.0,1235.0,0.18
115.0,289.0,0.22
115.0,4944.0,0.8
115.0,8260.0,0.18
115.0,1566.0,0.18
115.0,5979.0,0.12
115.0,6154.0,0.1
115.0,7010.0,0.16
115.0,5745.0,0.12
115.0,6966.0,0.14
115.0,5869.0,0.28
115.0,3029.0,0.18
115.0,1909.0,0.14
115.0,2352.0,0.12
115.0,9219.0,0.1
115.0,1185.0,0.14
115.0,4148.0,0.32
115.0,979.0,0.38
115.0,8234.0,0.26
115.0,6273.0,0.14
115.0,8247.0,0.44
115.0,1488.0,0.12
115.0,884.0,0.16
115.0,5252.0,0.34
115.0,2008.0,0.32
115.0,2660.0,0.46
115.0,5416.0,0.54
115.0,6366.0,0.16
115.0,8991.0,0.2
115.0,2398.0,0.44
115.0,3009.0,0.4
115.0,6211.0,0.22
115.0,8671.0,0.16
115.0,1067.0,0.3
115.0,6190.0,0.16
115.0,1230.0,0.1
115.0,1614.0,0.34
115.0,2973.0,0.12
115.0,8143.0,0.12
115.0,124.0,0.14
115.0,5485.0,0.14
115.0,1391.0,0.22
115.0,9151.0,0.18
115.0,1476.0,0.14
115.0,197.0,0.14
115.0,2631.0,0.16
115.0,7211.0,0.18
115.0,1200.0,0.22
115.0,497.0,0.22
115.0,678.0,0.34
115.0,8290.0,0.12
115.0,1518.0,0.18
115.0,7891.0,0.26
115.0,1439.0,0.38
115.0,973.0,0.3
115.0,2877.0,0.14
115.0,8397.0,0.14
115.0,4905.0,0.24
115.0,6301.0,0.24
115.0,6105.0,0.16
115.0,2574.0,0.18
115.0,8042.0,0.14
115.0,710.0,0.18
115.0,1560.0,0.24
115.0,676.0,0.42
115.0,948.0,0.16
115.0,8641.0,0.38
115.0,378.0,0.18
115.0,3211.0,0.16
115.0,7967.0,0.12
115.0,7796.0,0.2
115.0,4234.0,0.12
115.0,8203.0,0.16
115.0,4803.0,0.18
115.0,1523.0,0.16
115.0,3907.0,0.38
115.0,8768.0,0.16
115.0,1710.0,0.16
115.0,6969.0,0.34
115.0,5221.0,0.1
115.0,7287.0,0.38
115.0,8266.0,0.1
115.0,4585.0,0.1
115.0,1706.0,0.28
115.0,1509.0,0.12
115.0,7384.0,0.2
115.0,7866.0,0.24
115.0,6178.0,0.38
115.0,8649.0,0.16
115.0,3869.0,0.16
115.0,8083.0,0.16
115.0,3880.0,0.32
115.0,2166.0,0.1
115.0,2773.0,0.32
115.0,2790.0,0.12
115.0,2755.0,0.48
115.0,8430.0,0.26
115.0,4209.0,0.14
115.0,2459.0,0.26
115.0,7175.0,0.14
115.0,4635.0,0.26
115.0,7873.0,0.1
115.0,2228.0,0.26
115.0,3689.0,0.12
115.0,4594.0,0.52
115.0,3430.0,0.1
115.0,15.0,0.14
115.0,2988.0,0.18
115.0,9116.0,0.72
115.0,370.0,0.24
115.0,9224.0,0.16
115.0,6592.0,0.26
115.0,5849.0,0.14
115.0,4286.0,0.1
115.0,4481.0,0.16
115.0,5495.0,0.34
115.0,1870.0,0.2
115.0,3995.0,0.14
115.0,913.0,0.2
115.0,8685.0,0.42
115.0,2133.0,0.1
115.0,3798.0,0.24
115.0,6319.0,0.2
115.0,414.0,0.68
115.0,2132.0,0.18
115.0,1809.0,0.18
115.0,2627.0,0.14
115.0,8762.0,0.32
115.0,2458.0,0.2
115.0,7230.0,0.14
115.0,4547.0,0.28
115.0,7921.0,0.12
115.0,8102.0,0.14
115.0,2952.0,0.26
115.0,1616.0,0.18
115.0,5942.0,0.22
115.0,3196.0,0.38
115.0,4841.0,0.14
115.0,5684.0,0.14
115.0,2637.0,0.26
115.0,6150.0,0.14
115.0,7537.0,0.58
115.0,5691.0,0.16
115.0,6915.0,0.14
115.0,2181.0,0.48
115.0,769.0,0.76
115.0,429.0,0.1
115.0,2919.0,0.16
115.0,5462.0,0.1
115.0,2543.0,0.2
115.0,5562.0,0.1
115.0,1858.0,0.26
115.0,5447.0,0.16
115.0,3355.0,0.14
115.0,4964.0,0.4
115.0,8509.0,0.24
115.0,5159.0,0.18
115.0,3678.0,0.16
115.0,849.0,0.26
115.0,2644.0,0.12
115.0,3984.0,0.12
115.0,3755.0,0.28
115.0,877.0,0.42
115.0,9234.0,0.16
115.0,3609.0,0.1
115.0,241.0,0.1
115.0,8474.0,0.14
115.0,169.0,0.14
115.0,7822.0,0.12
115.0,6752.0,0.26
115.0,7959.0,0.18
115.0,5530.0,0.2
115.0,4068.0,0.22
115.0,7398.0,0.2
115.0,3534.0,0.12
115.0,5613.0,0.26
115.0,4335.0,0.16
115.0,1633.0,0.38
115.0,7034.0,0.12
115.0,8043.0,0.16
115.0,1819.0,0.24
115.0,4383.0,0.28
115.0,5099.0,0.44
115.0,6268.0,0.24
115.0,7263.0,0.3
115.0,8939.0,0.18
115.0,6004.0,0.12
115.0,2617.0,0.1
115.0,269.0,0.2
115.0,5490.0,0.28
115.0,6249.0,0.14
115.0,8411.0,0.12
115.0,6112.0,0.16
115.0,7491.0,0.2
115.0,3682.0,0.16
115.0,4738.0,0.1
115.0,3747.0,0.34
115.0,657.0,0.2
115.0,7014.0,0.42
115.0,8188.0,0.16
115.0,7909.0,0.12
115.0,6086.0,0.22
115.0,4968.0,0.1
115.0,9087.0,0.26
115.0,6012.0,0.12
115.0,3381.0,0.12
115.0,8675.0,0.12
115.0,8516.0,0.3
115.0,1001.0,0.44
115.0,8145.0,0.22
115.0,1095.0,0.28
115.0,4375.0,0.12
115.0,4509.0,0.18
115.0,105.0,0.12
115.0,2905.0,0.16
115.0,928.0,0.14
115.0,140.0,0.16
115.0,7519.0,0.14
115.0,1465.0,0.18
115.0,5895.0,0.1
115.0,4190.0,0.12
115.0,4423.0,0.34
115.0,297.0,0.16
115.0,1030.0,0.14
115.0,4617.0,0.16
115.0,5836.0,0.16
115.0,9037.0,0.14
115.0,5860.0,0.12
115.0,4155.0,0.1
115.0,5481.0,0.14
115.0,1627.0,0.18
115.0,4113.0,0.24
115.0,8757.0,0.58
115.0,8216.0,0.16
115.0,3177.0,0.18
115.0,6476.0,0.24
115.0,418.0,0.12
115.0,5233.0,0.16
115.0,1366.0,0.14
115.0,5875.0,0.14
115.0,4440.0,0.12
115.0,8698.0,0.14
115.0,1521.0,0.14
115.0,5205.0,0.16
115.0,5464.0,0.14
115.0,3199.0,0.3
115.0,5319.0,0.16
115.0,1160.0,0.12
115.0,8638.0,0.3
115.0,8602.0,0.12
115.0,7269.0,0.12
115.0,8788.0,0.16
115.0,4431.0,0.12
115.0,1615.0,0.16
115.0,179.0,0.14
115.0,902.0,0.1
115.0,3340.0,0.14
115.0,6303.0,0.14
115.0,3988.0,0.12
115.0,4438.0,0.1
115.0,1585.0,0.18
115.0,1431.0,0.24
115.0,7638.0,0.34
115.0,2226.0,0.22
115.0,7424.0,0.14
115.0,6350.0,0.14
115.0,5564.0,0.2
115.0,2235.0,0.2
115.0,3036.0,0.16
115.0,925.0,0.2
115.0,1573.0,0.14
115.0,476.0,0.34
115.0,2309.0,0.2
115.0,4285.0,0.2
115.0,7135.0,0.16
115.0,6021.0,0.1
115.0,1529.0,0.16
115.0,516.0,0.26
115.0,3159.0,0.14
115.0,5102.0,0.14
115.0,1677.0,0.22
115.0,6632.0,0.26
115.0,425.0,0.12
115.0,6862.0,0.14
115.0,1552.0,0.12
115.0,8202.0,0.22
115.0,6764.0,0.16
115.0,7712.0,0.18
115.0,1162.0,0.12
115.0,2825.0,0.14
115.0,5735.0,0.22
115.0,5345.0,0.12
115.0,2864.0,0.2
115.0,9032.0,0.18
115.0,2570.0,0.3
115.0,681.0,0.14
115.0,2798.0,0.12
115.0,5842.0,0.2
115.0,3541.0,0.18
115.0,6440.0,0.16
115.0,614.0,0.2
115.0,406.0,0.14
115.0,6818.0,0.18
115.0,7566.0,0.22
115.0,1962.0,0.12
115.0,1799.0,0.12
115.0,2387.0,0.22
115.0,8242.0,0.26
115.0,6215.0,0.26
115.0,1215.0,0.2
115.0,8026.0,0.34
115.0,6688.0,0.3
115.0,1617.0,0.12
115.0,6128.0,0.14
115.0,96.0,0.2
115.0,2591.0,0.18
115.0,4705.0,0.12
115.0,1545.0,0.14
115.0,4818.0,0.14
115.0,6506.0,0.12
115.0,6434.0,0.16
115.0,4390.0,0.24
115.0,4714.0,0.18
115.0,7306.0,0.22
115.0,4945.0,0.3
115.0,5197.0,0.28
115.0,2895.0,0.16
115.0,4615.0,0.38
115.0,7784.0,0.46
115.0,8022.0,0.48
115.0,4709.0,0.54
115.0,1693.0,0.1
115.0,2010.0,0.14
115.0,4633.0,0.14
115.0,8346.0,0.22
115.0,880.0,0.14
115.0,1300.0,0.1
115.0,438.0,0.12
115.0,4566.0,0.16
115.0,6168.0,0.2
115.0,556.0,0.16
115.0,1683.0,0.26
115.0,4769.0,0.18
115.0,2743.0,0.3
115.0,243.0,0.4
115.0,8018.0,0.2
115.0,193.0,0.2
115.0,3830.0,0.18
115.0,2120.0,0.2
115.0,1169.0,0.18
115.0,7923.0,0.16
115.0,2649.0,0.12
115.0,5632.0,0.12
115.0,1290.0,0.1
115.0,3344.0,0.16
115.0,8819.0,0.26
115.0,8529.0,0.1
115.0,6779.0,0.28
115.0,5505.0,0.1
115.0,4437.0,0.2
115.0,5734.0,0.3
115.0,795.0,0.16
115.0,1951.0,0.2
115.0,300.0,0.3
115.0,1277.0,0.2
115.0,3104.0,0.2
115.0,3149.0,0.18
115.0,8684.0,0.32
115.0,5752.0,0.16
115.0,8374.0,0.2
115.0,2073.0,0.34
115.0,3969.0,0.18
115.0,451.0,0.12
115.0,4794.0,0.28
115.0,3786.0,0.12
115.0,6987.0,0.5
115.0,1141.0,0.24
115.0,4961.0,0.18
115.0,1256.0,0.26
115.0,4719.0,0.18
115.0,7603.0,0.1
115.0,5342.0,0.2
115.0,11.0,0.34
115.0,2719.0,0.16
115.0,6108.0,0.1
115.0,7926.0,0.18
115.0,3090.0,0.3
115.0,188.0,0.16
115.0,7071.0,0.18
115.0,2323.0,0.36
115.0,7756.0,0.14
115.0,6148.0,0.6
115.0,6871.0,0.2
115.0,7962.0,0.14
115.0,2659.0,0.36
115.0,6185.0,0.22
115.0,3946.0,0.16
115.0,8444.0,0.16
115.0,4994.0,0.12
115.0,6763.0,0.44
115.0,5591.0,0.16
115.0,3574.0,0.38
115.0,4711.0,0.16
115.0,8813.0,0.26
115.0,6142.0,0.18
115.0,1460.0,0.12
115.0,2537.0,0.2
115.0,3308.0,0.34
115.0,7761.0,0.12
115.0,304.0,0.42
115.0,2063.0,0.3
115.0,5274.0,0.2
115.0,3303.0,0.56
115.0,554.0,0.1
115.0,4580.0,0.12
115.0,1285.0,0.12
115.0,2393.0,0.12
115.0,9080.0,0.2
115.0,3329.0,0.34
115.0,523.0,0.16
115.0,3162.0,0.5
115.0,7386.0,0.34
115.0,204.0,0.14
115.0,3895.0,0.1
115.0,2305.0,0.26
115.0,1515.0,0.1
115.0,842.0,0.24
115.0,3153.0,0.14
115.0,7229.0,0.14
115.0,176.0,0.24
115.0,1205.0,0.14
115.0,2037.0,0.4
115.0,1018.0,0.26
115.0,7262.0,0.16
115.0,2260.0,0.32
115.0,1851.0,0.32
115.0,4381.0,0.1
115.0,3775.0,0.16
115.0,7432.0,0.14
115.0,6003.0,0.16
115.0,894.0,0.18
115.0,3054.0,0.32
115.0,1955.0,0.48
115.0,9006.0,0.14
115.0,8576.0,0.22
115.0,1372.0,0.12
115.0,3290.0,0.16
115.0,2974.0,0.28
115.0,3819.0,0.18
115.0,1789.0,0.4
115.0,5009.0,0.22
115.0,7901.0,0.2
115.0,6722.0,0.34
115.0,9178.0,0.18
115.0,6842.0,0.5
48.0,2193.0,0.22
48.0,3073.0,0.16
48.0,4944.0,0.28
48.0,4409.0,0.12
48.0,2460.0,0.1
48.0,4261.0,0.22
48.0,8588.0,0.78
48.0,201.0,0.14
48.0,7554.0,0.14
48.0,5146.0,0.2
48.0,6776.0,0.1
48.0,1803.0,0.12
48.0,6561.0,0.12
48.0,6931.0,0.14
48.0,4282.0,0.22
48.0,7157.0,0.16
48.0,4879.0,0.1
48.0,3624.0,0.1
48.0,4325.0,0.2
48.0,6273.0,0.22
48.0,5091.0,0.22
48.0,4625.0,0.12
48.0,4592.0,0.2
48.0,713.0,0.38
48.0,8247.0,0.1
48.0,7136.0,0.34
48.0,1355.0,0.34
48.0,4992.0,0.14
48.0,5012.0,0.38
